timestamp,seq,mode,board,cam,meas_idx,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,mono_dist,meas_az,meas_el
1780313427.164612,,,BOARD_2,0,0,621.000,1859.000,684.000,1978.000,652.500,1918.500,63.000,119.000,99.000000,28.532233,5.656875
1780313490.103467,,,BOARD_2,0,0,1270.000,706.000,2762.000,2010.000,2016.000,1358.000,1492.000,1304.000,4.180000,34.746100,8.225833
1780313496.845743,,,BOARD_2,0,0,754.000,1245.000,2246.000,2549.000,1500.000,1897.000,1492.000,1304.000,4.180000,32.394537,5.755417
1780313496.845743,,,BOARD_2,0,1,2119.000,1205.000,2238.000,1448.000,2178.500,1326.500,119.000,243.000,52.410000,35.486660,8.370208
1780313497.178091,,,BOARD_2,0,0,766.000,1145.000,2258.000,2449.000,1512.000,1797.000,1492.000,1304.000,4.180000,32.449225,6.213750
1780313497.519917,,,BOARD_2,0,0,763.000,1164.000,2255.000,2468.000,1509.000,1816.000,1492.000,1304.000,4.180000,32.435553,6.126667
1780313497.862790,,,BOARD_2,0,0,766.000,1203.000,2258.000,2507.000,1512.000,1855.000,1492.000,1304.000,4.180000,32.449225,5.947917
1780313498.181706,,,BOARD_2,0,0,756.000,1184.000,2248.000,2488.000,1502.000,1836.000,1492.000,1304.000,4.180000,32.403652,6.035000
1780313498.501586,,,BOARD_2,0,0,779.000,1196.000,2271.000,2500.000,1525.000,1848.000,1492.000,1304.000,4.180000,32.508470,5.980000
1780313498.821572,,,BOARD_2,0,0,780.000,1240.000,2272.000,2544.000,1526.000,1892.000,1492.000,1304.000,4.180000,32.513027,5.778333
1780313499.155634,,,BOARD_2,0,0,739.000,1154.000,2231.000,2458.000,1485.000,1806.000,1492.000,1304.000,4.180000,32.326178,6.172500
1780313499.490488,,,BOARD_2,0,0,742.000,1150.000,2234.000,2454.000,1488.000,1802.000,1492.000,1304.000,4.180000,32.339850,6.190833
1780313499.836510,,,BOARD_2,0,0,712.000,1158.000,2204.000,2462.000,1458.000,1810.000,1492.000,1304.000,4.180000,32.203131,6.154167
1780313500.173901,,,BOARD_2,0,0,737.000,1140.000,2229.000,2444.000,1483.000,1792.000,1492.000,1304.000,4.180000,32.317064,6.236667
1780313500.514261,,,BOARD_2,0,0,732.000,1117.000,2224.000,2421.000,1478.000,1769.000,1492.000,1304.000,4.180000,32.294277,6.342083
1780313500.846846,,,BOARD_2,0,0,713.000,1025.000,2205.000,2329.000,1459.000,1677.000,1492.000,1304.000,4.180000,32.207689,6.763750
1780313501.194595,,,BOARD_2,0,0,748.000,929.000,2240.000,2233.000,1494.000,1581.000,1492.000,1304.000,4.180000,32.367194,7.203750
1780313501.530292,,,BOARD_2,0,0,728.000,794.000,2220.000,2098.000,1474.000,1446.000,1492.000,1304.000,4.180000,32.276048,7.822500
1780313501.879631,,,BOARD_2,0,0,765.000,685.000,2257.000,1989.000,1511.000,1337.000,1492.000,1304.000,4.180000,32.444668,8.322083
1780313502.211410,,,BOARD_2,0,0,770.000,497.000,2262.000,1801.000,1516.000,1149.000,1492.000,1304.000,4.180000,32.467454,9.183750
1780313502.560344,,,BOARD_2,0,0,742.000,472.000,2234.000,1776.000,1488.000,1124.000,1492.000,1304.000,4.180000,32.339850,9.298333
1780313502.889040,,,BOARD_2,0,0,739.000,480.000,2231.000,1784.000,1485.000,1132.000,1492.000,1304.000,4.180000,32.326178,9.261667
1780313503.240865,,,BOARD_2,0,0,725.000,475.000,2217.000,1779.000,1471.000,1127.000,1492.000,1304.000,4.180000,32.262376,9.284583
1780313503.569351,,,BOARD_2,0,0,1180.000,777.000,1804.000,1569.000,1492.000,1173.000,624.000,792.000,10.000000,32.358079,9.073750
1780313503.911995,,,BOARD_2,0,0,735.000,537.000,2227.000,1841.000,1481.000,1189.000,1492.000,1304.000,4.180000,32.307949,9.000417
1780313504.239959,,,BOARD_2,0,0,691.000,517.000,2183.000,1821.000,1437.000,1169.000,1492.000,1304.000,4.180000,32.107428,9.092083
1780313504.580527,,,BOARD_2,0,0,705.000,533.000,2197.000,1837.000,1451.000,1185.000,1492.000,1304.000,4.180000,32.171230,9.018750
1780313504.918186,,,BOARD_2,0,0,670.000,574.000,2162.000,1878.000,1416.000,1226.000,1492.000,1304.000,4.180000,32.011725,8.830833
1780313505.260954,,,BOARD_2,0,0,697.000,595.000,2189.000,1899.000,1443.000,1247.000,1492.000,1304.000,4.180000,32.134772,8.734583
1780313505.600068,,,BOARD_2,0,0,676.000,582.000,2168.000,1886.000,1422.000,1234.000,1492.000,1304.000,4.180000,32.039069,8.794167
1780313505.946503,,,BOARD_2,0,0,668.000,587.000,2160.000,1891.000,1414.000,1239.000,1492.000,1304.000,4.180000,32.002610,8.771250
1780313506.263854,,,BOARD_2,0,0,682.000,620.000,2174.000,1924.000,1428.000,1272.000,1492.000,1304.000,4.180000,32.066412,8.620000
1780313506.599261,,,BOARD_2,0,0,685.000,632.000,2177.000,1936.000,1431.000,1284.000,1492.000,1304.000,4.180000,32.080084,8.565000
1780313506.935483,,,BOARD_2,0,0,683.000,672.000,2175.000,1976.000,1429.000,1324.000,1492.000,1304.000,4.180000,32.070970,8.381667
1780313507.281665,,,BOARD_2,0,0,688.000,693.000,2180.000,1997.000,1434.000,1345.000,1492.000,1304.000,4.180000,32.093756,8.285417
1780313507.617552,,,BOARD_2,0,0,684.000,784.000,2176.000,2088.000,1430.000,1436.000,1492.000,1304.000,4.180000,32.075527,7.868333
1780313507.961797,,,BOARD_2,0,0,714.000,870.000,2206.000,2174.000,1460.000,1522.000,1492.000,1304.000,4.180000,32.212246,7.474167
1780313508.294722,,,BOARD_2,0,0,701.000,888.000,2193.000,2192.000,1447.000,1540.000,1492.000,1304.000,4.180000,32.153001,7.391667
1780313508.642525,,,BOARD_2,0,0,1098.000,1076.000,1722.000,1868.000,1410.000,1472.000,624.000,792.000,10.000000,31.984381,7.703333
1780313508.975694,,,BOARD_2,0,0,1088.000,1056.000,1712.000,1848.000,1400.000,1452.000,624.000,792.000,10.000000,31.938808,7.795000
1780313509.322727,,,BOARD_2,0,0,1084.000,1039.000,1708.000,1831.000,1396.000,1435.000,624.000,792.000,10.000000,31.920579,7.872917
1780313509.656902,,,BOARD_2,0,0,1080.000,1011.000,1704.000,1803.000,1392.000,1407.000,624.000,792.000,10.000000,31.902350,8.001250
1780313509.998251,,,BOARD_2,0,0,1080.000,953.000,1704.000,1745.000,1392.000,1349.000,624.000,792.000,10.000000,31.902350,8.267083
1780313510.335336,,,BOARD_2,0,0,1081.000,932.000,1705.000,1724.000,1393.000,1328.000,624.000,792.000,10.000000,31.906907,8.363333
1780313510.675018,,,BOARD_2,0,0,1081.000,926.000,1705.000,1718.000,1393.000,1322.000,624.000,792.000,10.000000,31.906907,8.390833
1780313511.015506,,,BOARD_2,0,0,1084.000,858.000,1708.000,1650.000,1396.000,1254.000,624.000,792.000,10.000000,31.920579,8.702500
1780313511.358159,,,BOARD_2,0,0,635.000,604.000,2127.000,1908.000,1381.000,1256.000,1492.000,1304.000,4.180000,31.852220,8.693333
1780313511.699835,,,BOARD_2,0,0,633.000,606.000,2125.000,1910.000,1379.000,1258.000,1492.000,1304.000,4.180000,31.843105,8.684167
1780313512.034966,,,BOARD_2,0,0,631.000,666.000,2123.000,1970.000,1377.000,1318.000,1492.000,1304.000,4.180000,31.833991,8.409167
1780313512.374158,,,BOARD_2,0,0,623.000,758.000,2115.000,2062.000,1369.000,1410.000,1492.000,1304.000,4.180000,31.797532,7.987500
1780313512.712836,,,BOARD_2,0,0,642.000,854.000,2134.000,2158.000,1388.000,1506.000,1492.000,1304.000,4.180000,31.884121,7.547500
1780313513.057276,,,BOARD_2,0,0,1233.000,1336.000,1469.000,1812.000,1351.000,1574.000,236.000,476.000,26.430000,31.715501,7.235833
1780313513.401394,,,BOARD_2,0,0,1034.000,1304.000,1658.000,2096.000,1346.000,1700.000,624.000,792.000,10.000000,31.692715,6.658333
1780313513.736052,,,BOARD_2,0,0,1227.000,1650.000,1475.000,1830.000,1351.000,1740.000,248.000,180.000,25.150000,31.715501,6.475000
1780313514.079674,,,BOARD_2,0,0,1258.000,1538.000,1494.000,2014.000,1376.000,1776.000,236.000,476.000,26.430000,31.829433,6.310000
1780313514.415487,,,BOARD_2,0,0,1369.000,1586.000,1605.000,2062.000,1487.000,1824.000,236.000,476.000,26.430000,32.335293,6.090000
1780313514.759945,,,BOARD_2,0,0,1315.000,1462.000,1939.000,2254.000,1627.000,1858.000,624.000,792.000,10.000000,32.973314,5.934167
1780313515.094995,,,BOARD_2,0,0,1460.000,1504.000,2084.000,2296.000,1772.000,1900.000,624.000,792.000,10.000000,33.634121,5.741667
1780313515.438059,,,BOARD_2,0,0,1682.000,1507.000,2306.000,2299.000,1994.000,1903.000,624.000,792.000,10.000000,34.645840,5.727917
1780313515.764368,,,BOARD_2,0,0,1853.000,1504.000,2477.000,2296.000,2165.000,1900.000,624.000,792.000,10.000000,35.425136,5.741667
1780313516.107960,,,BOARD_2,0,0,1953.000,1458.000,2577.000,2250.000,2265.000,1854.000,624.000,792.000,10.000000,35.880866,5.952500
1780313516.425884,,,BOARD_2,0,0,2143.000,1502.000,2379.000,1978.000,2261.000,1740.000,236.000,476.000,26.430000,35.862636,6.475000
1780313516.742001,,,BOARD_2,0,0,1978.000,1177.000,2602.000,1969.000,2290.000,1573.000,624.000,792.000,10.000000,35.994798,7.240417
1780313517.073738,,,BOARD_2,0,0,2135.000,1258.000,2383.000,1438.000,2259.000,1348.000,248.000,180.000,25.150000,35.853522,8.271667
1780313517.407711,,,BOARD_2,0,0,2121.000,1038.000,2369.000,1218.000,2245.000,1128.000,248.000,180.000,25.150000,35.789720,9.280000
1780313517.743950,,,BOARD_2,0,0,1940.000,573.000,2564.000,1365.000,2252.000,969.000,624.000,792.000,10.000000,35.821621,10.008750
1780313518.087152,,,BOARD_2,0,0,1942.000,513.000,2566.000,1305.000,2254.000,909.000,624.000,792.000,10.000000,35.830735,10.283750
1780313518.419327,,,BOARD_2,0,0,1918.000,509.000,2542.000,1301.000,2230.000,905.000,624.000,792.000,10.000000,35.721360,10.302083
1780313518.762143,,,BOARD_2,0,0,2118.000,806.000,2366.000,986.000,2242.000,896.000,248.000,180.000,25.150000,35.776048,10.343333
1780313519.097853,,,BOARD_2,0,0,2119.000,805.000,2367.000,985.000,2243.000,895.000,248.000,180.000,25.150000,35.780605,10.347917
1780313519.444094,,,BOARD_2,0,0,2129.000,806.000,2377.000,986.000,2253.000,896.000,248.000,180.000,25.150000,35.826178,10.343333
1780313519.780499,,,BOARD_2,0,0,2132.000,809.000,2380.000,989.000,2256.000,899.000,248.000,180.000,25.150000,35.839850,10.329583
1780313520.125627,,,BOARD_2,0,0,2140.000,811.000,2388.000,991.000,2264.000,901.000,248.000,180.000,25.150000,35.876308,10.320417
1780313520.459562,,,BOARD_2,0,0,1945.000,516.000,2569.000,1308.000,2257.000,912.000,624.000,792.000,10.000000,35.844407,10.270000
1780313520.799888,,,BOARD_2,0,0,1941.000,519.000,2565.000,1311.000,2253.000,915.000,624.000,792.000,10.000000,35.826178,10.256250
1780313521.124316,,,BOARD_2,0,0,2120.000,840.000,2368.000,1020.000,2244.000,930.000,248.000,180.000,25.150000,35.785162,10.187500
1780313521.438909,,,BOARD_2,0,0,1939.000,566.000,2563.000,1358.000,2251.000,962.000,624.000,792.000,10.000000,35.817064,10.040833
1780313521.759147,,,BOARD_2,0,0,1943.000,541.000,2567.000,1333.000,2255.000,937.000,624.000,792.000,10.000000,35.835293,10.155417
1780313522.105376,,,BOARD_2,0,0,1943.000,538.000,2567.000,1330.000,2255.000,934.000,624.000,792.000,10.000000,35.835293,10.169167
1780313522.442215,,,BOARD_2,0,0,2143.000,685.000,2379.000,1161.000,2261.000,923.000,236.000,476.000,26.430000,35.862636,10.219583
1780313522.788736,,,BOARD_2,0,0,2144.000,681.000,2380.000,1157.000,2262.000,919.000,236.000,476.000,26.430000,35.867194,10.237917
1780313523.121285,,,BOARD_2,0,0,1939.000,525.000,2563.000,1317.000,2251.000,921.000,624.000,792.000,10.000000,35.817064,10.228750
1780313523.465064,,,BOARD_2,0,0,2136.000,669.000,2372.000,1145.000,2254.000,907.000,236.000,476.000,26.430000,35.830735,10.292917
1780313523.799093,,,BOARD_2,0,0,2139.000,663.000,2375.000,1139.000,2257.000,901.000,236.000,476.000,26.430000,35.844407,10.320417
1780313524.147361,,,BOARD_2,0,0,1967.000,507.000,2591.000,1299.000,2279.000,903.000,624.000,792.000,10.000000,35.944668,10.311250
1780313524.481957,,,BOARD_2,0,0,2134.000,647.000,2370.000,1123.000,2252.000,885.000,236.000,476.000,26.430000,35.821621,10.393750
1780313524.821254,,,BOARD_2,0,0,2135.000,637.000,2371.000,1113.000,2253.000,875.000,236.000,476.000,26.430000,35.826178,10.439583
1780313525.158890,,,BOARD_2,0,0,1938.000,479.000,2562.000,1271.000,2250.000,875.000,624.000,792.000,10.000000,35.812506,10.439583
1780313525.508924,,,BOARD_2,0,0,1940.000,469.000,2564.000,1261.000,2252.000,865.000,624.000,792.000,10.000000,35.821621,10.485417
1780313525.839175,,,BOARD_2,0,0,2137.000,611.000,2373.000,1087.000,2255.000,849.000,236.000,476.000,26.430000,35.835293,10.558750
1780313526.186377,,,BOARD_2,0,0,2139.000,610.000,2375.000,1086.000,2257.000,848.000,236.000,476.000,26.430000,35.844407,10.563333
1780313526.523050,,,BOARD_2,0,0,2140.000,627.000,2376.000,1103.000,2258.000,865.000,236.000,476.000,26.430000,35.848965,10.485417
1780313526.866559,,,BOARD_2,0,0,2144.000,634.000,2380.000,1110.000,2262.000,872.000,236.000,476.000,26.430000,35.867194,10.453333
1780313527.203163,,,BOARD_2,0,0,2126.000,772.000,2374.000,952.000,2250.000,862.000,248.000,180.000,25.150000,35.812506,10.499167
1780313527.548810,,,BOARD_2,0,0,1946.000,481.000,2570.000,1273.000,2258.000,877.000,624.000,792.000,10.000000,35.848965,10.430417
1780313527.882259,,,BOARD_2,0,0,1945.000,488.000,2569.000,1280.000,2257.000,884.000,624.000,792.000,10.000000,35.844407,10.398333
1780313528.227422,,,BOARD_2,0,0,2140.000,790.000,2388.000,970.000,2264.000,880.000,248.000,180.000,25.150000,35.876308,10.416667
1780313528.547231,,,BOARD_2,0,0,2137.000,795.000,2385.000,975.000,2261.000,885.000,248.000,180.000,25.150000,35.862636,10.393750
1780313528.882776,,,BOARD_2,0,0,2146.000,667.000,2382.000,1143.000,2264.000,905.000,236.000,476.000,26.430000,35.876308,10.302083
1780313529.222115,,,BOARD_2,0,0,2129.000,822.000,2377.000,1002.000,2253.000,912.000,248.000,180.000,25.150000,35.826178,10.270000
1780313529.567653,,,BOARD_2,0,0,1948.000,514.000,2572.000,1306.000,2260.000,910.000,624.000,792.000,10.000000,35.858079,10.279167
1780313529.906596,,,BOARD_2,0,0,1952.000,515.000,2576.000,1307.000,2264.000,911.000,624.000,792.000,10.000000,35.876308,10.274583
1780313530.249701,,,BOARD_2,0,0,2139.000,818.000,2387.000,998.000,2263.000,908.000,248.000,180.000,25.150000,35.871751,10.288333
1780313530.585068,,,BOARD_2,0,0,1942.000,523.000,2566.000,1315.000,2254.000,919.000,624.000,792.000,10.000000,35.830735,10.237917
1780313530.925503,,,BOARD_2,0,0,2120.000,841.000,2368.000,1021.000,2244.000,931.000,248.000,180.000,25.150000,35.785162,10.182917
1780313531.264212,,,BOARD_2,0,0,2141.000,700.000,2377.000,1176.000,2259.000,938.000,236.000,476.000,26.430000,35.853522,10.150833
1780313531.604948,,,BOARD_2,0,0,2145.000,706.000,2381.000,1182.000,2263.000,944.000,236.000,476.000,26.430000,35.871751,10.123333
1780313531.942317,,,BOARD_2,0,0,2144.000,715.000,2380.000,1191.000,2262.000,953.000,236.000,476.000,26.430000,35.867194,10.082083
1780313532.284343,,,BOARD_2,0,0,2147.000,726.000,2383.000,1202.000,2265.000,964.000,236.000,476.000,26.430000,35.880866,10.031667
1780313532.618234,,,BOARD_2,0,0,2147.000,737.000,2383.000,1213.000,2265.000,975.000,236.000,476.000,26.430000,35.880866,9.981250
1780313532.962188,,,BOARD_2,0,0,1953.000,614.000,2577.000,1406.000,2265.000,1010.000,624.000,792.000,10.000000,35.880866,9.820833
1780313533.298445,,,BOARD_2,0,0,2156.000,765.000,2392.000,1241.000,2274.000,1003.000,236.000,476.000,26.430000,35.921881,9.852917
1780313533.646206,,,BOARD_2,0,0,2157.000,774.000,2393.000,1250.000,2275.000,1012.000,236.000,476.000,26.430000,35.926439,9.811667
1780313533.963565,,,BOARD_2,0,0,2156.000,785.000,2392.000,1261.000,2274.000,1023.000,236.000,476.000,26.430000,35.921881,9.761250
1780313534.285535,,,BOARD_2,0,0,2156.000,796.000,2392.000,1272.000,2274.000,1034.000,236.000,476.000,26.430000,35.921881,9.710833
1780313534.606668,,,BOARD_2,0,0,2131.000,953.000,2379.000,1133.000,2255.000,1043.000,248.000,180.000,25.150000,35.835293,9.669583
1780313534.937458,,,BOARD_2,0,0,2144.000,813.000,2380.000,1289.000,2262.000,1051.000,236.000,476.000,26.430000,35.867194,9.632917
1780313535.271710,,,BOARD_2,0,0,2124.000,971.000,2372.000,1151.000,2248.000,1061.000,248.000,180.000,25.150000,35.803392,9.587083
1780313535.614776,,,BOARD_2,0,0,2147.000,833.000,2383.000,1309.000,2265.000,1071.000,236.000,476.000,26.430000,35.880866,9.541250
1780313535.952406,,,BOARD_2,0,0,2152.000,844.000,2388.000,1320.000,2270.000,1082.000,236.000,476.000,26.430000,35.903652,9.490833
1780313536.293703,,,BOARD_2,0,0,1954.000,689.000,2578.000,1481.000,2266.000,1085.000,624.000,792.000,10.000000,35.885423,9.477083
1780313536.627600,,,BOARD_2,0,0,2157.000,862.000,2393.000,1338.000,2275.000,1100.000,236.000,476.000,26.430000,35.926439,9.408333
1780313536.967926,,,BOARD_2,0,0,2157.000,873.000,2393.000,1349.000,2275.000,1111.000,236.000,476.000,26.430000,35.926439,9.357917
1780313537.305207,,,BOARD_2,0,0,1960.000,752.000,2584.000,1544.000,2272.000,1148.000,624.000,792.000,10.000000,35.912767,9.188333
1780313537.652106,,,BOARD_2,0,0,2158.000,904.000,2394.000,1380.000,2276.000,1142.000,236.000,476.000,26.430000,35.930996,9.215833
1780313537.991239,,,BOARD_2,0,0,2158.000,918.000,2394.000,1394.000,2276.000,1156.000,236.000,476.000,26.430000,35.930996,9.151667
1780313538.330608,,,BOARD_2,0,0,1960.000,757.000,2584.000,1549.000,2272.000,1153.000,624.000,792.000,10.000000,35.912767,9.165417
1780313538.657773,,,BOARD_2,0,0,1958.000,759.000,2582.000,1551.000,2270.000,1155.000,624.000,792.000,10.000000,35.903652,9.156250
1780313539.004873,,,BOARD_2,0,0,1992.000,757.000,2616.000,1549.000,2304.000,1153.000,624.000,792.000,10.000000,36.058600,9.165417
1780313539.338568,,,BOARD_2,0,0,1995.000,753.000,2619.000,1545.000,2307.000,1149.000,624.000,792.000,10.000000,36.072272,9.183750
1780313539.682634,,,BOARD_2,0,0,1995.000,749.000,2619.000,1541.000,2307.000,1145.000,624.000,792.000,10.000000,36.072272,9.202083
1780313540.017452,,,BOARD_2,0,0,1998.000,746.000,2622.000,1538.000,2310.000,1142.000,624.000,792.000,10.000000,36.085944,9.215833
1780313540.361233,,,BOARD_2,0,0,1963.000,742.000,2587.000,1534.000,2275.000,1138.000,624.000,792.000,10.000000,35.926439,9.234167
1780313540.692991,,,BOARD_2,0,0,1948.000,742.000,2572.000,1534.000,2260.000,1138.000,624.000,792.000,10.000000,35.858079,9.234167
1780313541.039632,,,BOARD_2,0,0,1906.000,771.000,2530.000,1563.000,2218.000,1167.000,624.000,792.000,10.000000,35.666673,9.101250
1780313541.380139,,,BOARD_2,0,0,1800.000,740.000,2424.000,1532.000,2112.000,1136.000,624.000,792.000,10.000000,35.183600,9.243333
1780313541.717622,,,BOARD_2,0,0,1714.000,749.000,2338.000,1541.000,2026.000,1145.000,624.000,792.000,10.000000,34.791673,9.202083
1780313542.055775,,,BOARD_2,0,0,1589.000,789.000,2213.000,1581.000,1901.000,1185.000,624.000,792.000,10.000000,34.222011,9.018750
1780313542.397224,,,BOARD_2,0,0,1522.000,759.000,2146.000,1551.000,1834.000,1155.000,624.000,792.000,10.000000,33.916673,9.156250
1780313542.732782,,,BOARD_2,0,0,1642.000,1067.000,1890.000,1247.000,1766.000,1157.000,248.000,180.000,25.150000,33.606777,9.147083
1780313543.081753,,,BOARD_2,0,0,1632.000,944.000,1868.000,1420.000,1750.000,1182.000,236.000,476.000,26.430000,33.533860,9.032500
1780313543.419911,,,BOARD_2,0,0,1449.000,825.000,2073.000,1617.000,1761.000,1221.000,624.000,792.000,10.000000,33.583991,8.853750
1780313543.765604,,,BOARD_2,0,0,1657.000,1004.000,1893.000,1480.000,1775.000,1242.000,236.000,476.000,26.430000,33.647793,8.757500
1780313544.099833,,,BOARD_2,0,0,1507.000,928.000,2131.000,1720.000,1819.000,1324.000,624.000,792.000,10.000000,33.848314,8.381667
1780313544.443363,,,BOARD_2,0,0,1524.000,961.000,2148.000,1753.000,1836.000,1357.000,624.000,792.000,10.000000,33.925787,8.230417
1780313544.778262,,,BOARD_2,0,0,1700.000,1139.000,1936.000,1615.000,1818.000,1377.000,236.000,476.000,26.430000,33.843756,8.138750
1780313545.120779,,,BOARD_2,0,0,1708.000,1106.000,1944.000,1582.000,1826.000,1344.000,236.000,476.000,26.430000,33.880215,8.290000
1780313545.457147,,,BOARD_2,0,0,1721.000,1209.000,1969.000,1389.000,1845.000,1299.000,248.000,180.000,25.150000,33.966803,8.496250
1780313545.800478,,,BOARD_2,0,0,1739.000,1051.000,1975.000,1527.000,1857.000,1289.000,236.000,476.000,26.430000,34.021491,8.542083
1780313546.137842,,,BOARD_2,0,0,1549.000,874.000,2173.000,1666.000,1861.000,1270.000,624.000,792.000,10.000000,34.039720,8.629167
1780313546.480389,,,BOARD_2,0,0,1643.000,1051.000,2107.000,1411.000,1875.000,1231.000,464.000,360.000,13.440000,34.103522,8.807917
